
@relation GSR

@attribute id
@attribute mean_gsr
@attribute min_gsr
@attribute max_gsr
@attribute var_gsr
@attribute sd_gsr
@attribute mean_gsr_corrected
@attribute min_gsr_corrected
@attribute max_gsr_corrected
@attribute var_gsr_corrected
@attribute sd_gsr_corrected
@attribute mean_gsr_deriv
@attribute mean_deriv_only_neg
@attribute prop_neg_samples
@attribute mean_gsr_deriv_corrected
@attribute mean_deriv_only_neg_corrected
@attribute prop_neg_samples_corrected
@attribute mean_peaks_ampl
@attribute min_peaks_ampl
@attribute max_peaks_ampl
@attribute num_phasic_peaks_divided_min
@attribute sum_phasic_peaks_divided_min
@attribute mean_peaks_ampl_corrected
@attribute min_peaks_ampl_corrected
@attribute max_peaks_ampl_corrected
@attribute num_phasic_peaks_divided_min_corrected
@attribute sum_phasic_peaks_divided_min_corrected
@attribute mean_HR
@attribute sd_HR
@attribute mean_HR_corrected
@attribute sd_HR_corrected
@attribute arousal {Low, High}
@attribute valence {Low, High}




@data
2.3,-0.00127512421724438,-36.9456013724018,158.236420661086,18.3121899288033,4.2792744628971,-0.00114579784361255,-36.9454720460282,158.236549987459,18.3121899288033,4.2792744628971,-0.0456054772261564,-0.000885360454339324,1.96169560776302,-0.0456054772261449,-0.000878163226180927,1.96169560776302,0.231282450031719,-5.6051895074944,3.29288351517149,-18.1974222037669,-4.20874439154881,0.23141177640535,-5.60506018112077,3.29301284154512,-18.1978420755519,-4.21119496144749,78.3761332605879,2.33544629022215,-3.25876573524517,2.33544629022215,Low,Low
2.4,-0.00255549027904941,-34.8041729584521,147.793255949424,16.0105457961248,4.00131800737267,-0.00242616390541758,-34.8040436320785,147.793385275798,16.0105457961248,4.00131800737267,-0.0425885182527481,-0.00197729081388946,1.93645990922844,-0.0425885182527218,-0.00197603125908011,1.93645990922844,0.233646777067985,-6.62005460937889,0.530315173551495,-16.0119525071327,-3.74114109785721,0.233776103441617,-6.61992528300526,0.530444499925127,-16.0122653154597,-3.74328499272153,79.5177643542475,2.26363437788915,-2.11713464158562,2.26363437788915,Low,Low
2.5,-0.00218444934382221,-31.4647686700371,134.91822303811,13.3135013424622,3.64876709896126,-0.00188654280708618,-31.4644707635003,134.918520944647,13.3135013424622,3.64876709896126,-0.0389420139949943,-0.0010590038274521,1.95718654434251,-0.0389420139957954,-0.00110235035243081,1.95718654434251,0.0327488950529578,-6.14270726475258,1.59227878311899,-13.3491629123406,-0.437170335261078,0.0330468015896938,-6.14240935821584,1.59257668965572,-13.3498103460526,-0.441168533766042,79.8325603434789,4.53893637482795,-3.0565778155951,4.53893637482795,High,High
2.6,-0.00218717275729375,-32.0522489895147,137.721405768679,13.8684333054858,3.7240345467632,-0.00188926622055772,-32.0519510829779,137.721703675216,13.8684333054858,3.7240345467632,-0.0397431683234069,-0.00166574304246893,1.9672131147541,-0.0397431683248564,-0.00167350168996723,1.9672131147541,0.0143958891367539,-4.82635889398029,0.211110314140993,-13.6749051303083,-0.196862418211545,0.0146937956734899,-4.82606098744355,0.211408220677729,-13.6757492646112,-0.200948665376077,78.3606873713539,3.5718539623798,-4.52845078772012,3.5718539623798,High,High
2.7,-0.00346730975869791,-31.8923415012487,137.378888839475,13.8244065442961,3.71811868346024,-0.00354590092961935,-31.8924200924196,137.378810248304,13.8244065442961,3.71811868346024,-0.0396751631416807,-0.000765704743615307,2.03282159872949,-0.0396751631415102,-0.000755079446263596,2.03282159872949,0.115159899108208,-2.56133596406147,2.72701815213766,-41.3846529652117,-4.765852460102,0.115081307937287,-2.56141455523239,2.72693956096674,-41.3833831714066,-4.76245386223538,75.7943167678586,2.91380715006191,-4.19117491514464,2.91380715006191,High,Low
2.8,-0.00124607031430855,-28.7163566693399,123.459425253521,11.152385689057,3.33951878106067,-0.00132466148522999,-28.7164352605108,123.45934666235,11.152385689057,3.33951878106067,-0.0356716402965053,-0.000452085406690936,1.96120469627361,-0.0356716402971454,-0.000454165467006399,1.96120469627361,0.0269705548653118,-6.93324126631398,0.212168915069291,-15.721362608509,-0.424013872790253,0.0268919636943904,-6.9333198574849,0.212090323898369,-15.7211844023507,-0.422773520180831,81.1040702117934,3.28157938113829,1.11857852879015,3.28157938113829,High,Low
3.1,6.28404145831681e-05,-41.1249754484873,176.619154092009,22.8399265284898,4.77911357141571,1.27647566219758e-05,-41.1250255241453,176.619104016351,22.8399265284898,4.77911357141571,-0.0509267623593518,-0.00104416565515834,1.98449612403101,-0.0509267623592744,-0.000974595520804343,1.98449612403101,0.147847956962978,-2.10712971630824,5.48451785694746,-33.6951253881011,-4.98175544824212,0.147797881305017,-2.1071797919662,5.48446778128949,-33.6943246469492,-4.9799497948225,85.0683717662406,7.17521107296375,9.03382456207355,7.17521107296375,Low,High
3.2,5.62085932340391e-05,-40.796294595776,175.31122289056,22.4810397155029,4.74141747956272,6.13293527284731e-06,-40.796344671434,175.311172814902,22.4810397155029,4.74141747956272,-0.050535453176583,-0.00218327450988153,1.98809523809524,-0.0505354531772994,-0.00220552425218458,1.98809523809524,0.0502683770750046,-7.98085653675354,4.66901330874321,-7.01679070938165,-0.352722681235585,0.0502183014170434,-7.9809066124115,4.66896323308525,-7.01674668300362,-0.352369099894115,79.0886692273967,4.61816539651665,3.05412202322968,4.61816539651665,Low,High
3.3,-0.000101532204633911,-40.6029071577643,174.941078769661,22.3735911878516,4.73007306369063,-0.000178520293166796,-40.6029841458528,174.941001781573,22.3735911878516,4.73007306369063,-0.050453292070865,-0.00189726129221152,2.01363398007341,-0.0504532920701505,-0.00191116015946303,2.01363398007341,-0.0205287925556498,-7.85679616254446,0.262332541721464,-7.76397894739895,0.159385113217585,-0.0206057806441827,-7.85687315063299,0.262255553632932,-7.76390286956402,0.159981279472977,75.6723259393956,3.12243280284655,?,?,Low,Low
3.4,-0.0014598615723563,-272914.17849626,286910.259857704,54652408.8650968,7392.72675439156,-0.00153684966088005,-272914.178573248,286910.259780716,54652408.8650968,7392.72675439156,-5.64923685090988e-06,-2.94102570197547,1,-5.64923687635152e-06,-2.45782075462386,1,9518.57114125033,-23958.8591299201,286910.259857704,-0.00171126679186484,-16.2888147000247,9518.57106426224,-23958.8592069082,286910.259780716,-0.00171126678636595,-16.2888145159359,77.7207801655056,6.34584671040881,?,?,Low,Low
3.5,0.000380659694521281,-48.3889863899784,207.109636429878,31.3965203872011,5.60325980008076,0.000331539334447129,-48.3890355103385,207.109587309518,31.3965203872011,5.60325980008076,-0.0600942103106418,-0.00116027976468619,1.9492385786802,-0.0600942103104359,-0.00116027976540061,1.9492385786802,0.223140049137959,-5.35970761744265,0.673597007851978,-16.791960760528,-3.74695894922689,0.223090928777884,-5.35975673780273,0.673547887491904,-16.7918068678796,-3.74609979001413,?,?,?,?,High,High
3.6,-7.05985668988038e-05,-44.1328980494269,189.765587862111,26.7961069494197,5.17649562439878,-0.000119718926972957,-44.132947169787,189.765538741751,26.7961069494197,5.17649562439878,-0.0546929756139246,0.000611695264825412,2.05294117647059,-0.0546929756137823,0.000611695265009528,2.05294117647059,0.405168914637569,-5.32436970622675,14.2193144974681,-18.0303031714214,-7.3053183665511,0.405119794277494,-5.32441882658683,14.2192653771081,-18.0301368330823,-7.30436532461338,74.2416737632668,3.53274958691275,?,?,High,High
3.7,-2.22021362688212e-05,-36.4339705502961,156.001988445761,17.816013538731,4.22090198165404,-5.20178799591922e-05,-36.4340003660398,156.001958630017,17.816013538731,4.22090198165404,-0.0450085784954318,-0.00129496211425163,1.98142414860681,-0.0450085784956002,-0.00129532206381969,1.98142414860681,-0.0282816734590933,-8.78961221361228,0.21195909281835,-7.2813223660635,0.2059279815074,-0.0283114892027836,-8.78964202935597,0.21192927707466,-7.2812976667594,0.206144380274713,?,?,?,?,High,Low
3.8,0.000399898167516291,-37.2124735662669,159.761944962253,19.0166982790041,4.36081394684572,0.000370082423825913,-37.2125033820105,159.76191514651,19.0166982790041,4.36081394684572,-0.0460603536318597,-0.00173342232072113,2.04744136460554,-0.0460603536316248,-0.00173342232066404,2.04744136460554,0.659372245737271,-7.12530234398681,4.99728623331023,-14.0344921762362,-9.25395462402699,0.65934242999358,-7.1253321597305,4.99725641756654,-14.0344334493148,-9.25349745405439,76.1708468712249,3.16115157182965,?,?,High,Low
4.1,-2.46196041874245e-05,-121.888862759086,522.636728257548,205.015761988311,14.3183714852043,-2.93240037252709e-05,-121.888867463486,522.636723553148,205.015761988311,14.3183714852043,-0.150646689632955,-0.0018266976515049,2.00365153886281,-0.150646689632981,-0.00182669765150742,2.00365153886281,1.16225848254098,-13.9795243059618,67.1453684840306,-5.07885665106078,-5.90294422430506,1.16225377814144,-13.9795290103614,67.145363779631,-5.07885494192087,-5.90291834487987,70.6251234935514,2.22585080536924,0.48908385904831,2.22585080536924,Low,High
4.2,0.000701714911895473,-117.157113027224,504.515197678622,186.08401470296,13.6412614776992,0.000697010512357626,-117.157117731624,504.515192974223,186.08401470296,13.6412614776992,-0.145449005513237,-0.0038673420735089,2.05567451820128,-0.14544900551891,-0.00386734207349362,2.05567451820128,0.193941375202601,-13.3356677782094,1.74109757628311,-5.02412036009767,-0.97438481182073,0.193936670803063,-13.3356724826089,1.74109287188357,-5.02411858774839,-0.974360832627711,?,?,?,?,Low,High
4.3,-0.000701268734065526,-96.0008163618253,412.719585888098,127.372737546026,11.2859531075592,-0.000283515033452832,-96.0003986081247,412.720003641799,127.372737546026,11.2859531075592,-0.118973316182311,-0.00592031406545801,2.01892744479495,-0.118973316182314,-0.00590992733868012,2.01892744479495,0.508119755803548,-28.3411616686164,49.4595217313854,-2.71689639614406,-1.38050873335226,0.50853750950416,-28.3407439149158,49.459939485086,-2.71693644426443,-1.38166409284732,70.6137335309571,2.08184577864231,?,?,Low,Low
4.4,0.000116800423849779,-99.3574859154203,426.590363790138,133.042327373575,11.5343975730671,0.000534554124462476,-99.3570681617197,426.590781543838,133.042327373575,11.5343975730671,-0.123049855746871,-0.0047715298416783,1.97938144329897,-0.123049855745344,-0.00474022081889724,1.97938144329897,-0.108045428184995,-19.435090604406,0.467606012942999,-3.19010604385577,0.344676373463938,-0.107627674484382,-19.4346728507053,0.468023766643612,-3.19017461607283,0.343351075127026,67.4078405484784,4.27366028504078,?,?,Low,Low
4.5,6.0764619054941e-05,-98.4191837442306,423.261094561808,133.658990348122,11.5610981462888,0.000331774229745984,-98.4189127346199,423.261365571418,133.658990348122,11.5610981462888,-0.121973572889542,-0.0073541795936138,2.00417536534447,-0.121973572889542,-0.00735850950149406,2.00417536534447,0.655790724300625,-19.0928362346785,49.433003304919,-3.29966691305781,-2.16389095486499,0.656061733911316,-19.0925652250678,49.4332743145297,-3.29971375021327,-2.16481592437593,73.0222159093731,2.76293555238643,?,?,High,High
4.6,7.73138790859666e-05,-93.5451343954267,402.147495111708,123.592145519209,11.1172004353258,0.000348323489777011,-93.544863385816,402.147766121319,123.592145519209,11.1172004353258,-0.115842551919988,-0.00287645113282483,2.02798310454065,-0.115842551919983,-0.00866422624539141,2.02798310454065,0.683393150418717,-18.0078866112656,19.4355998728513,-4.66462288514467,-3.18777132899426,0.683664160029408,-18.0076156016549,19.435870882462,-4.66469308642285,-3.18908348072426,?,?,?,?,High,High
4.7,0.000261113843350239,-85.302408169522,366.339954199276,100.149020029006,10.0074482276455,0.000463226366658318,-85.3022060569986,366.340156311799,100.149020029006,10.0074482276455,-0.105601111619294,-0.00349436378936121,2.01680672268908,-0.105601111619294,-0.00329722405742063,2.01680672268908,0.689885758326341,-13.110551343626,41.3016931743828,-6.55960209040416,-4.52537606245752,0.690087870849649,-13.1103492311027,41.3018952869062,-6.55970321492091,-4.52677162499037,66.0763090550464,2.11648669626945,-11.3952074083609,2.11648669626945,High,Low
4.8,-0.000860340720998788,-79.4886050840515,341.979824252904,85.4148523677801,9.24201560092711,-0.000658228197690709,-79.4884029715281,341.980026365427,85.4148523677801,9.24201560092711,-0.0986755853535944,-0.00211346364612097,1.96671786994368,-0.0986755853416707,-0.00211451740012526,1.96671786994368,0.0745968941108489,-15.389353348077,1.74601701448221,-5.26337904965458,-0.392631729632343,0.074799006634157,-15.3891512355537,1.74621912700552,-5.26344817593741,-0.393700695030484,72.2507240308102,5.55173191723511,-5.22079243259705,5.55173191723511,High,Low
5.1,-0.000137782998784065,-154.066673615565,660.867986102426,319.626348941388,17.878096904911,0.00128162602155304,-154.065254206545,660.869405511446,319.626348941388,17.878096904911,-0.1904824659569,-0.00187521366208018,1.99895887558563,-0.19048246595673,-0.00159133334772132,1.99895887558563,0.5678716155189,-29.8753969463465,10.0439159325278,-2.94556755707849,-1.67270420725822,0.569291024539237,-29.8739775373262,10.0453353415482,-2.94570751049297,-1.67696484664147,72.6075863767954,3.6530337292248,?,?,Low,High
5.2,-7.31688166321868e-05,-874.694278761575,1234.29722329903,2032.31514025974,45.0812060648308,0.00134624020370486,-874.692859352554,1234.29864270805,2032.31514025974,45.0812060648308,-0.161013199377604,-0.0768406740692516,1.98040226921093,-0.161013199377689,-0.0767333937141485,1.98040226921093,16.855136273323,-39.3817235078357,1234.29722329903,-2.18375409554863,-36.8074728678995,16.8565556823434,-39.3803040988153,1234.29864270805,-2.18383280596828,-36.8118992947325,74.7158676237461,2.99763710710062,?,?,Low,High
5.3,0.00179550341426436,-172.03118145601,744.863505395889,405.292237341223,20.1318711833059,0.00133756739280068,-172.031639392032,744.863047459867,405.292237341223,20.1318711833059,-0.214626675092603,-0.00626099971359024,1.9717659137577,-0.21462667509493,-0.00626099971324703,1.9717659137577,1.27409463126974,-18.7311498490633,3.96620467006708,-4.91160450593483,-6.25784893193185,1.27363669524828,-18.7316077850848,3.96574673404562,-4.91148443078419,-6.25544679918736,75.0190667458682,2.62508756093271,?,?,Low,Low
5.4,-0.00200109870587228,-171.764629439384,738.14228824843,420.483009348935,20.5056823673082,-0.00245903472733597,-171.765087375406,738.141830312409,420.483009348935,20.5056823673082,-0.213804863108975,-0.00379065177462149,2.01998947922146,-0.213804863108975,-0.00286134284809184,2.01998947922146,5.28825990530872,-48.5085806875628,34.8380898374557,-1.89657167239255,-10.0295639326578,5.28780196928726,-48.5090386235842,34.8376319014342,-1.89655376833775,-10.0286007510755,73.2606958354729,4.1394457167429,?,?,Low,Low
5.5,-0.0455487553542522,-1295.33057834214,3357.48077162437,23407.6085700602,152.995452775761,-0.0379770736563364,-1295.32300666045,3357.48834330606,23407.6085700602,152.995452775761,-0.984922462625824,0.216581546313106,2.00784108729744,-0.984922462625824,0.2159945208987,2.00784108729744,101.041327908364,-364.207557523889,2307.02144399706,-0.263585963599076,-26.6330757800563,101.048899590062,-364.199985842191,2307.02901567876,-0.263591443525199,-26.6356253095773,74.8114402005296,3.12981232473523,?,?,High,High
5.6,0.00225961432667952,-2973.50341399692,689.047529932883,6452.77940101793,80.3291939522484,0.00983129602459528,-2973.49584231522,689.055101614581,6452.77940101794,80.3291939522484,0.857042306926432,1.61858779782602,2.00626959247649,0.857042306918266,1.61958027537786,2.00626959247649,3.17457388441731,-2.40562517784519,5.10982556635258,-45.3104669022609,-143.841424918672,3.18214556611522,-2.39805349614727,5.11739724805049,-45.4535314475344,-144.639753560051,78.9528079570287,6.43559390916476,?,?,High,High
5.7,0.00165337702594307,-2969.00665601384,2092.25902609082,13982.740047361,118.248636556034,0.00097641830711483,-2969.00733297256,2092.2583491321,13982.740047361,118.248636556034,0.853335360101852,1.35121302676942,2,0.853335360101852,1.35121302677415,2,13.1756258570211,-1041.30973570044,2092.25902609082,-0.100834551334884,-1.32855832184902,13.1749488983023,-1041.31041265916,2092.2583491321,-0.100834485782069,-1.32848919736535,72.4364119909409,3.36456146312167,-2.20211170235957,3.36456146312167,High,Low
5.8,-0.000706867831719811,-2973.50341399692,2573.84231262623,15194.9967035159,123.267987342683,-0.00138382655054808,-2973.50409095564,2573.84163566751,15194.9967035159,123.267987342683,0.83333125010726,0.740775660265562,2.00365153886281,0.83333125010726,0.740775660265321,2.00365153886281,16.7976103665173,-1043.82013495294,2573.84231262623,-0.108256198760809,-1.81844544654432,16.7969334077984,-1043.82081191166,2573.84163566751,-0.10825612855242,-1.81837098228107,72.8306795464341,5.46634125010416,-1.80784414686633,5.46634125010416,High,Low
6.1,9.79985016354936e-05,-83.3426303908589,358.201347419171,93.8486347243957,9.68755050177266,8.83334805401264e-05,-83.34264005588,358.20133775415,93.8486347243957,9.68755050177266,-0.103303110322408,-0.0026245302683619,1.97327852004111,-0.103303110322529,-0.00262453028034265,1.97327852004111,-0.0112954275996944,-12.7147096264564,0.313440955145996,-5.42678535547732,0.0612978610818761,-0.0113050926207898,-12.7147192914775,0.3134312901249,-5.4267812303375,0.0613502644417289,?,?,?,?,Low,High
6.2,0.000282566213997442,-62.3096000790687,267.705329859866,52.3136783099828,7.23281952698827,0.000272901192902072,-62.3096097440898,267.705320194845,52.3136783099828,7.23281952698827,-0.0771122485680892,-0.00119190234545997,1.92288432648973,-0.0771122488967784,-0.00119240353887066,1.92288432648973,-0.0789155046229876,-12.0631331084038,0.324449200802947,-5.22252381979528,0.412138102644717,-0.078925169644083,-12.0631427734249,0.324439535781851,-5.22251963549573,0.412188248201055,93.3667981252544,7.58406862749241,?,?,Low,High
6.3,-0.00047884485049195,-64.5793510649464,277.802870396925,56.3728919621612,7.50818832756353,-0.000283326908342155,-64.5791555470042,277.803065914867,56.3728919621612,7.50818832756353,-0.0801312058496814,-0.0015782952913673,2.02105263157895,-0.0801312058478895,-0.00157776247848824,2.02105263157895,-0.0562265412615071,-12.5034336354263,0.313301092792875,-5.75841821529732,0.323775939383429,-0.0560310233193573,-12.5032381174841,0.313496610735025,-5.75850826189716,0.322655110707072,93.9115450628232,2.72053257758768,?,?,Low,Low
6.4,6.9721409848152e-05,-53.7726969000956,231.277423271626,39.0973924516428,6.25279077305828,0.00026523935199796,-53.7725013821534,231.277618789568,39.0973924516428,6.25279077305828,-0.0666992777700146,-0.00133794425540792,1.96319018404908,-0.0666992777609582,-0.00133810644154408,1.96319018404908,-0.0246343172579132,-8.13473207331944,0.216564587040251,-8.48214782958967,0.208951920662632,-0.0244387993157634,-8.13453655537729,0.2167601049824,-8.48235170255494,0.207298490984464,?,?,?,?,Low,Low
6.5,-0.000574808392056775,-56.5324339321474,242.85792768002,43.6547741406996,6.60717595805497,-0.000690807764365699,-56.5325499315197,242.857811680648,43.6547741406996,6.60717595805497,-0.0702273667784427,-0.00202524519673917,2.03389830508475,-0.0702273667784248,-0.00202263778139118,2.03389830508475,0.42294667395268,-0.136494227810571,23.1779221710205,-534.821150835115,-226.200826905256,0.422830674580371,-0.13661022718288,23.1778061716482,-534.367019990933,-225.946767536269,?,?,?,?,High,High
6.6,-9.03767060504702e-05,-51.1176410207499,219.048909752906,35.0914131435263,5.92380056581299,-0.000206376078359398,-51.1177570201222,219.048793753534,35.0914131435263,5.92380056581299,-0.0631518321226231,-0.00150155026810075,1.89069423929099,-0.0631518321259653,-0.00149586256303876,1.89069423929099,-0.10988923189471,-15.2255199754793,0.2326407533418,-4.86026093816022,0.534090341302289,-0.110005231267019,-15.2256359748516,0.232524753969491,-4.86022390934783,0.534650055157303,96.82278570745,2.51728322721593,?,?,High,High
6.7,-0.000477315958473974,-52.8882861875977,227.052320644112,38.086785844047,6.17144924989641,-0.000322997314673647,-52.8881318689539,227.052474962755,38.086785844047,6.17144924989641,-0.0655231296724959,-0.00130947419026702,1.97327852004111,-0.0655231296722471,-0.00130889299075389,1.97327852004111,0.220051670058754,-7.91292259057278,18.3529432225807,-9.60454233313796,-2.11349558055701,0.220205988702554,-7.91276827192898,18.3530975412245,-9.60472964557986,-2.11501898782565,93.6395532755994,2.40948144233247,?,?,High,Low
6.8,-0.00074103483065661,-42.6601748941451,182.855573607947,24.4292853561877,4.94259904869773,-0.000586716186856288,-42.6600205755013,182.855727926591,24.4292853561877,4.94259904869773,-0.0527496460523688,-0.0015332883535263,1.99739989599584,-0.0527496460534174,-0.00153594143244143,1.99739989599584,0.00685444588492766,-10.3287204969031,0.277380885938479,-7.4549408150881,-0.0510994883923599,0.00700876452872796,-10.3285661782593,0.277535204582279,-7.4550521990243,-0.0522507054123369,?,?,?,?,High,Low
7.1,3.06357825468411e-05,-357.12097081089,1534.11047498863,1719.81422880191,41.4706429755063,0.000786942760768422,-357.120214503911,1534.11123129561,1719.81422880191,41.4706429755063,-0.442286635490424,-0.00967942727622143,1.99895887558563,-0.442286635482219,-0.00967942727714069,1.99895887558563,-0.048715971052371,-68.7644601594405,1.89472314042373,-0.916170938504065,0.0446321569191876,-0.0479596640741495,-68.7637038524623,1.89547944740195,-0.916181015135125,0.0439397337169939,78.4978574218007,6.35080767901214,-0.0727074729844881,6.35080767901214,Low,High
7.2,-7.45221885984675e-05,-298.428843161835,1283.39705360424,1204.17437550703,34.7012157641059,0.0006817847896231,-298.428086854856,1283.39780991122,1204.17437550703,34.7012157641059,-0.370121695194797,-0.00606514823106625,1.98449612403101,-0.370121695186486,-0.00622600962740378,1.98449612403101,0.110161074387124,-45.7835997969146,4.59714464695517,-1.65998305806268,-0.182865517140609,0.110917381365346,-45.7828434899364,4.59790095393339,-1.66001048005473,-0.184124015486702,?,?,?,?,Low,High
